"","gamma_prime","n_unobservable","reps","gamma_dblprime","Nhat","p","fit"
"30026",0.95,10,1252,0.05,83.0997693393173,0.196550886601226,0
"30027",0.9,10,1252,0.1,121.998104607026,0.161204690269719,0
"30029",0.8,10,1252,0.2,75.6840810253152,0.229022181395531,0
"30031",0.7,10,1252,0.3,66.426413841812,0.220795701866337,0
"30034",0.95,30,1252,0.05,108.287015583698,0.215476742133487,0
"30035",0.9,30,1252,0.1,115.170239801014,0.156290375283577,0
"30036",0.85,30,1252,0.15,91.6510741319069,0.207307990440512,0
"30037",0.8,30,1252,0.2,105.550363175391,0.173692754641425,0
"30038",0.75,30,1252,0.25,105.514537911846,0.192706462410865,0
"30041",1,75,1252,0,158.050605404634,0.132868836194852,0
"30042",0.95,75,1252,0.05,113.158490904607,0.194417580389166,0
"30044",0.85,75,1252,0.15,105.55036317462,0.17369275464325,0
"30045",0.8,75,1252,0.2,66.426413841812,0.220795701866338,0
"30048",0.65,75,1252,0.35,129.007378472524,0.165365218546708,0
"30049",1,10,1253,0,79.037332506903,0.189783732886921,0
"30050",0.95,10,1253,0.05,147.938456395543,0.137444541661082,0
"30051",0.9,10,1253,0.1,107.102017887106,0.208523926756212,0
"30056",0.65,10,1253,0.35,106.557644990812,0.162666257637703,0
"30057",1,30,1253,0,88.806600120938,0.247729335094916,0
"30058",0.95,30,1253,0.05,68.8036666095768,0.251924558493235,0
"30060",0.85,30,1253,0.15,79.0373325131697,0.189783732864505,0
"30061",0.8,30,1253,0.2,128.713909498265,0.147614193944253,0
"30062",0.75,30,1253,0.25,110.822291828948,0.159414377530348,0
"30063",0.7,30,1253,0.3,97.770717563166,0.180694865569059,0
"30064",0.65,30,1253,0.35,94.2634877625884,0.173273169931635,0
"30066",0.95,75,1253,0.05,130.666233370925,0.155612760996606,0
"30067",0.9,75,1253,0.1,133.395080385247,0.144932881164119,0
"30069",0.8,75,1253,0.2,110.822291856515,0.159414377475098,0
"30070",0.75,75,1253,0.25,78.7564045247933,0.224320381004482,0
"30073",1,10,1254,0,109.629545423135,0.197635287052427,0
"30074",0.95,10,1254,0.05,75.198288242567,0.18174172559065,0
"30075",0.9,10,1254,0.1,112.915026176398,0.177124344569732,0
"30079",0.7,10,1254,0.3,62.7947095729363,0.286648351786607,0
"30081",1,30,1254,0,96.0688555968452,0.211653747793797,0
"30082",0.95,30,1254,0.05,90.8139215043945,0.253265134017554,0
"30083",0.9,30,1254,0.1,98.4616929423486,0.199739269953261,0
"30084",0.85,30,1254,0.15,90.3320209770334,0.177124344467705,0
"30088",0.65,30,1254,0.35,119.601490785464,0.153286829620506,0
"30089",1,75,1254,0,109.131802340244,0.189373456897869,0
"30090",0.95,75,1254,0.05,90.2871947840684,0.188288051707193,0
"30091",0.9,75,1254,0.1,102.738187511445,0.204403060913068,0
"30094",0.75,75,1254,0.25,147.938456363975,0.137444541700042,0
"30096",0.65,75,1254,0.35,90.3320209306868,0.177124344599367,0
"30097",1,10,1255,0,95.0261068125334,0.203452861343399,0
"30098",0.95,10,1255,0.05,110.453761634404,0.205214076291015,0
"30099",0.9,10,1255,0.1,90.2871947840568,0.188288051707229,0
"30100",0.85,10,1255,0.15,121.99810460026,0.161204690282266,0
"30101",0.8,10,1255,0.2,74.4742549587183,0.241694260788209,0
"30102",0.75,10,1255,0.25,105.55036317463,0.173692754643224,0
"30104",0.65,10,1255,0.35,135.111368397648,0.152960235132983,0
"30106",0.95,30,1255,0.05,143.007352349223,0.13985294938039,0
"30107",0.9,30,1255,0.1,105.550363151153,0.173692754698771,0
"30109",0.8,30,1255,0.2,110.822291856566,0.159414377474995,0
"30112",0.65,30,1255,0.35,102.73818745958,0.204403061072086,0
"30113",1,75,1255,0,128.713909498266,0.147614193944253,0
"30114",0.95,75,1255,0.05,110.822291847871,0.159414377492422,0
"30115",0.9,75,1255,0.1,155.145058552097,0.150396883736428,0
"30116",0.85,75,1255,0.15,86.6564716994472,0.192330316937809,0
"30120",0.65,75,1255,0.35,109.058518529903,0.180331320625468,0
"30121",1,10,1256,0,91.6510741319068,0.207307990440512,0
"30122",0.95,10,1256,0.05,75.6840810253184,0.229022181395515,0
"30123",0.9,10,1256,0.1,89.6215252949065,0.219441329546133,0
"30124",0.85,10,1256,0.15,95.7728784963567,0.22971012613806,0
"30129",1,30,1256,0,63.1344930956791,0.316784043392844,0
"30130",0.95,30,1256,0.05,76.4019038661892,0.248684902320085,0
"30131",0.9,30,1256,0.1,75.4389939510657,0.194417580332266,0
"30132",0.85,30,1256,0.15,147.938456395543,0.137444541661081,0
"30133",0.8,30,1256,0.2,81.2001964016859,0.250409903412566,0
"30137",1,75,1256,0,112.91502611164,0.17712434471835,0
"30138",0.95,75,1256,0.05,61.2302485421865,0.255864822424787,0
"30139",0.9,75,1256,0.1,158.050605404767,0.132868836194705,0
"30140",0.85,75,1256,0.15,158.447804677526,0.140950727479207,0
"30141",0.8,75,1256,0.2,113.626152874843,0.167215025062052,0
"30146",0.95,10,1257,0.05,73.0270441368153,0.264742104269106,0
"30147",0.9,10,1257,0.1,94.2987423404354,0.194417580637766,0
"30149",0.8,10,1257,0.2,115.170239780765,0.156290375321605,0
"30150",0.75,10,1257,0.25,63.3137355308011,0.226385842079417,0
"30151",0.7,10,1257,0.3,94.2634877639257,0.173273169928092,0
"30152",0.65,10,1257,0.35,79.0405181912349,0.177124344999085,0
"30154",0.95,30,1257,0.05,127.829435023501,0.1825349015198,0
"30155",0.9,30,1257,0.1,87.3185676278012,0.202324283902511,0
"30156",0.85,30,1257,0.15,88.0673598251892,0.230883875408827,0
"30157",0.8,30,1257,0.2,128.713909498266,0.147614193944253,0
"30159",0.7,30,1257,0.3,87.3185676279979,0.202324283901813,0
"30160",0.65,30,1257,0.35,72.6722850030289,0.233926867750044,0
"30161",1,75,1257,0,117.775107474304,0.164154665181446,0
"30162",0.95,75,1257,0.05,85.07418658667,0.235088935932729,0
"30163",0.9,75,1257,0.1,77.503854119583,0.275255128608411,0
"30164",0.85,75,1257,0.15,153.632412054485,0.143198949400064,0
"30165",0.8,75,1257,0.2,97.4788813107338,0.235948542947995,0
"30166",0.75,75,1257,0.25,112.809631434136,0.186154317969391,0
"30169",1,10,1258,0,86.0045832619709,0.251924558493235,0
"30170",0.95,10,1258,0.05,105.514537894638,0.19270646245371,0
"30171",0.9,10,1258,0.1,66.426413833189,0.220795701912292,0
"30173",0.8,10,1258,0.2,66.8302513639612,0.244400297769741,0
"30176",0.65,10,1258,0.35,71.923926569312,0.199284633320464,0
"30177",1,30,1258,0,100.552228756291,0.215476742133487,0
"30178",0.95,30,1258,0.05,78.4282845653708,0.255010040202881,0
"30180",0.85,30,1258,0.15,110.822291855397,0.159414377477337,0
"30182",0.75,30,1258,0.25,112.915026215671,0.177124344480479,0
"30185",1,75,1258,0,113.15849090224,0.19441758039529,0
"30186",0.95,75,1258,0.05,101.957835674198,0.196159518959478,0
"30187",0.9,75,1258,0.1,107.102017827558,0.208523926936479,0
"30188",0.85,75,1258,0.15,66.8302513642151,0.244400297768172,0
"30190",0.75,75,1258,0.25,83.9283967692205,0.206525252633085,0
"30191",0.7,75,1258,0.3,115.170239772761,0.156290375336634,0
"30193",1,10,1259,0,91.1117468049602,0.226827685687535,0
"30194",0.95,10,1259,0.05,92.8174418259278,0.215476742511086,0
"30195",0.9,10,1259,0.1,106.557644996459,0.162666257632263,0
"30196",0.85,10,1259,0.15,152.952873648241,0.135117871107823,0
"30197",0.8,10,1259,0.2,82.7189470021043,0.185366640827472,0
"30198",0.75,10,1259,0.25,79.040518353469,0.177124344472366,0
"30199",0.7,10,1259,0.3,133.395080384266,0.144932881165558,0
"30200",0.65,10,1259,0.35,110.822291855793,0.159414377476681,0
"30201",1,30,1259,0,86.4838419062674,0.181151372583105,0
"30202",0.95,30,1259,0.05,112.915026221275,0.177124344467743,0
"30204",0.85,30,1259,0.15,77.3478682740698,0.215476742133487,0
"30209",1,75,1259,0,86.9896679452475,0.283558579427283,0
"30210",0.95,75,1259,0.05,103.48229925352,0.22870255915714,0
"30211",0.9,75,1259,0.1,101.62352354098,0.177124344614624,0
"30212",0.85,75,1259,0.15,94.2073515338419,0.222912539818683,0
"30213",0.8,75,1259,0.2,105.514537911366,0.192706462407901,0
"30217",1,10,1260,0,77.8647000423978,0.265417662375942,0
"30218",0.95,10,1260,0.05,109.551238814295,0.170392109388136,0
"30219",0.9,10,1260,0.1,109.058518561006,0.180331320550611,0
"30220",0.85,10,1260,0.15,88.0673598257683,0.230883875405833,0
"30222",0.75,10,1260,0.25,93.991942258183,0.184412971160599,0
"30224",0.65,10,1260,0.35,158.050605404766,0.132868836194706,0
"30225",1,30,1260,0,124.884338337977,0.168155593243144,0
"30226",0.95,30,1260,0.05,105.55036315257,0.17369275469542,0
"30228",0.85,30,1260,0.15,105.268638918235,0.183657103697358,0
"30233",1,75,1260,0,90.2871947840684,0.188288051707193,0
"30234",0.95,75,1260,0.05,124.206528843421,0.177124344467705,0
"30235",0.9,75,1260,0.1,105.268638924625,0.18365710368097,0
"30237",0.8,75,1260,0.2,97.8887535853381,0.190692658584046,0
"30238",0.75,75,1260,0.25,126.295146066661,0.158359213500127,0
"30239",0.7,75,1260,0.3,121.998104477755,0.161204690508651,0
"30243",0.9,10,1261,0.1,110.822291856556,0.159414377475014,0
"30245",0.8,10,1261,0.2,109.058518593768,0.180331320471379,0
"30249",1,30,1261,0,116.742950497791,0.1913034854619,0
"30250",0.95,30,1261,0.05,116.548027489498,0.183043280893419,0
"30251",0.9,30,1261,0.1,124.116046821696,0.150396883769469,0
"30252",0.85,30,1261,0.15,88.3365914419759,0.21131296063869,0
"30255",0.7,30,1261,0.3,138.159560953864,0.142347489604716,0
"30256",0.65,30,1261,0.35,110.822291848429,0.159414377491303,0
"30257",1,75,1261,0,77.39274937738,0.236886962783566,0
"30258",0.95,75,1261,0.05,99.3757697340959,0.207964846179023,0
"30259",0.9,75,1261,0.1,124.206528843395,0.177124344467758,0
"30260",0.85,75,1261,0.15,116.742950497792,0.191303485461897,0
"30262",0.75,75,1261,0.25,121.998104576948,0.161204690325312,0
"30264",0.65,75,1261,0.35,101.545384785957,0.187108454421549,0
"30267",0.9,10,1262,0.1,86.8866307851714,0.241694260788208,0
"30268",0.85,10,1262,0.15,112.80963143414,0.186154317969393,0
"30271",0.7,10,1262,0.3,87.3185676279978,0.202324283901813,0
"30273",1,30,1262,0,91.1117468053013,0.226827685686158,0
"30274",0.95,30,1262,0.05,114.829485890667,0.209005551264696,0
"30275",0.9,30,1262,0.1,116.548027489566,0.183043280893346,0
"30277",0.8,30,1262,0.2,81.2001964279206,0.250409903273852,0
"30279",0.7,30,1262,0.3,69.7210106386507,0.239047978708336,0
"30282",0.95,75,1262,0.05,98.2782454710058,0.169586530434996,0
"30284",0.85,75,1262,0.15,107.102017886122,0.208523926759216,0
"30285",0.8,75,1262,0.2,109.629545493231,0.197635286812743,0
"30286",0.75,75,1262,0.25,105.514537913105,0.192706462403116,0
"30287",0.7,75,1262,0.3,124.116046823801,0.150396883765984,0
"30289",1,10,1263,0,133.395080385636,0.144932881163549,0
"30291",0.9,10,1263,0.1,101.934820659371,0.222364315942737,0
"30292",0.85,10,1263,0.15,80.3667186503976,0.232268617907225,0
"30293",0.8,10,1263,0.2,87.3185676279966,0.202324283901817,0
"30294",0.75,10,1263,0.25,56.4134745550332,0.254076414303313,0
"30295",0.7,10,1263,0.3,69.7210106403109,0.239047978704854,0
"30297",1,30,1263,0,163.231652626099,0.130693606235566,0
"30300",0.85,30,1263,0.15,94.2073515338415,0.222912539818684,0
"30302",0.75,30,1263,0.25,69.6130813541635,0.215476742585818,0
"30303",0.7,30,1263,0.3,106.557644990951,0.162666257637407,0
"30305",1,75,1263,0,150.622171932744,0.152699962482699,0
"30306",0.95,75,1263,0.05,102.376296999406,0.166054062300169,0
"30307",0.9,75,1263,0.1,94.2987424388168,0.194417580332314,0
"30309",0.8,75,1263,0.2,96.0688555968285,0.211653747793854,0
"30310",0.75,75,1263,0.25,120.382926378759,0.188288051707191,0
"30312",0.65,75,1263,0.35,112.809631434136,0.186154317969391,0
"30313",1,10,1264,0,103.801507836416,0.211942971335931,0
"30314",0.95,10,1264,0.05,105.55036317537,0.173692754641474,0
"30315",0.9,10,1264,0.1,93.9919423001143,0.184412971039458,0
"30316",0.85,10,1264,0.15,102.738187511445,0.204403060913068,0
"30318",0.75,10,1264,0.25,72.6722850227746,0.233926867645244,0
"30320",0.65,10,1264,0.35,86.4838419171918,0.181151372549655,0
"30321",1,30,1264,0,90.8139215043494,0.253265134017771,0
"30322",0.95,30,1264,0.05,75.6840810253185,0.229022181395515,0
"30326",0.75,30,1264,0.25,70.8763600086901,0.258666406275456,0
"30327",0.7,30,1264,0.3,72.4708184325976,0.285172254345293,0
"30328",0.65,30,1264,0.35,86.8866307851681,0.241694260788224,0
"30329",1,75,1264,0,92.0599542537409,0.311391276475714,0
"30330",0.95,75,1264,0.05,105.550363175432,0.173692754641328,0
"30331",0.9,75,1264,0.1,141.776330449692,0.157525119055901,0
"30334",0.75,75,1264,0.25,141.776330450724,0.157525119054309,0
"30335",0.7,75,1264,0.3,112.809631434129,0.186154317969407,0
"30337",1,10,1265,0,86.4811019664821,0.223555584904855,0
"30338",0.95,10,1265,0.05,109.058518586688,0.180331320488462,0
"30339",0.9,10,1265,0.1,78.7564045308585,0.224320380976627,0
"30340",0.85,10,1265,0.15,71.9239265660059,0.199284633334765,0
"30341",0.8,10,1265,0.2,81.8892609440823,0.219809042021899,0
"30343",0.7,10,1265,0.3,55.8390612070112,0.316385452849422,0
"30344",0.65,10,1265,0.35,82.7189470614488,0.18536664063123,0
"30345",1,30,1265,0,70.190152497929,0.308685277002446,0
"30346",0.95,30,1265,0.05,109.551238827814,0.170392109358123,0
"30347",0.9,30,1265,0.1,85.0826551014765,0.215476742133488,0
"30348",0.85,30,1265,0.15,138.159560953979,0.142347489604557,0
"30349",0.8,30,1265,0.2,109.058518586688,0.180331320488462,0
"30350",0.75,30,1265,0.25,101.623523572196,0.1771243445358,0
"30352",0.65,30,1265,0.35,101.545384796412,0.18710845439301,0
"30353",1,75,1265,0,75.6840810208134,0.229022181417737,0
"30354",0.95,75,1265,0.05,66.8302513612555,0.244400297786464,0
"30356",0.85,75,1265,0.15,83.9283968657594,0.206525252246478,0
"30358",0.75,75,1265,0.25,86.6564716963062,0.192330316948259,0
"30362",0.95,10,1266,0.05,70.8763600086097,0.258666406275969,0
"30363",0.9,10,1266,0.1,88.0673598250278,0.230883875409011,0
"30364",0.85,10,1266,0.15,97.7707175630968,0.180694865569246,0
"30365",0.8,10,1266,0.2,101.623523599078,0.177124344467919,0
"30367",0.7,10,1266,0.3,79.6170838948024,0.200961894323343,0
"30368",0.65,10,1266,0.35,112.809631434136,0.186154317969391,0
"30369",1,30,1266,0,70.8763600029996,0.258666406311765,0
"30371",0.9,30,1266,0.1,80.3667186503986,0.232268617907224,0
"30372",0.85,30,1266,0.15,119.601490722025,0.15328682970165,0
"30373",0.8,30,1266,0.2,86.0045832619709,0.251924558493235,0
"30377",1,75,1266,0,84.0196434946146,0.245974224682248,0
"30378",0.95,75,1266,0.05,72.672285022775,0.233926867645242,0
"30379",0.9,75,1266,0.1,124.884338337977,0.168155593243144,0
"30380",0.85,75,1266,0.15,101.957835633556,0.196159519077694,0
"30381",0.8,75,1266,0.2,112.915026221292,0.177124344467705,0
"30383",0.7,75,1266,0.3,74.4742549587172,0.241694260788215,0
"30385",1,10,1267,0,120.346992634047,0.180034965498066,0
"30387",0.9,10,1267,0.1,95.7728784848024,0.229710126183324,0
"30389",0.8,10,1267,0.2,86.8866307809042,0.241694260808141,0
"30390",0.75,10,1267,0.25,75.6840810119411,0.229022181463532,0
"30393",1,30,1267,0,90.3320209747468,0.177124344474201,0
"30394",0.95,30,1267,0.05,113.856741613239,0.202008240128023,0
"30395",0.9,30,1267,0.1,105.268638924637,0.183657103680939,0
"30396",0.85,30,1267,0.15,89.8011629241294,0.237561882704778,0
"30397",0.8,30,1267,0.2,93.9919422757053,0.184412971109979,0
"30398",0.75,30,1267,0.25,94.2634877457081,0.173273169976195,0
"30399",0.7,30,1267,0.3,109.058518593768,0.180331320471379,0
"30401",1,75,1267,0,133.395079991716,0.144932881741871,0
"30403",0.9,75,1267,0.1,87.3185676279958,0.20232428390182,0
"30404",0.85,75,1267,0.15,101.957835674191,0.196159518959501,0
"30406",0.75,75,1267,0.25,116.548027488985,0.183043280894598,0
"30407",0.7,75,1267,0.3,152.952873659916,0.135117871094192,0
"30410",0.95,10,1268,0.05,101.623523581395,0.177124344512573,0
"30411",0.9,10,1268,0.1,94.263487760551,0.173273169937003,0
"30414",0.75,10,1268,0.25,102.376297005728,0.166054062294109,0
"30415",0.7,10,1268,0.3,102.376296969627,0.166054062368457,0
"30417",1,30,1268,0,80.5336383030847,0.260760601935895,0
"30419",0.9,30,1268,0.1,95.0261068125319,0.203452861343404,0
"30420",0.85,30,1268,0.15,119.601490773798,0.153286829610427,0
"30421",0.8,30,1268,0.2,75.6840810253181,0.229022181395517,0
"30424",0.65,30,1268,0.35,147.938456395825,0.137444541660971,0
"30425",1,75,1268,0,106.156111859737,0.200961894323342,0
"30426",0.95,75,1268,0.05,86.0045832563875,0.251924558521372,0
"30427",0.9,75,1268,0.1,124.884338337977,0.168155593243144,0
"30428",0.85,75,1268,0.15,97.8887534893177,0.190692658863381,0
"30429",0.8,75,1268,0.2,80.0827156875925,0.270553595499804,0
"30434",0.95,10,1269,0.05,86.0045832619661,0.251924558493259,0
"30437",0.8,10,1269,0.2,50.9674102811603,0.222364316282553,0
"30438",0.75,10,1269,0.25,80.6048319013778,0.210905470540527,0
"30439",0.7,10,1269,0.3,75.1982882389751,0.181741725603357,0
"30440",0.65,10,1269,0.35,65.5555394827735,0.269491591497147,0
"30441",1,30,1269,0,102.548198428584,0.260040323236276,0
"30442",0.95,30,1269,0.05,105.550363175432,0.173692754641328,0
"30446",0.75,30,1269,0.25,143.007352537686,0.139852949134279,0
"30449",1,75,1269,0,105.514537913112,0.192706462403098,0
"30450",0.95,75,1269,0.05,106.557644953941,0.162666257716689,0
"30451",0.9,75,1269,0.1,143.007352542707,0.139852949127723,0
"30452",0.85,75,1269,0.15,144.412835941064,0.163882015836375,0
"30453",0.8,75,1269,0.2,101.934820656869,0.2223643159515,0
"30454",0.75,75,1269,0.25,90.3320209770335,0.177124344467705,0
"30455",0.7,75,1269,0.3,88.336591472705,0.211312960523663,0
"30457",1,10,1270,0,96.0688555968423,0.211653747793807,0
"30459",0.9,10,1270,0.1,62.9718814721612,0.275255128608411,0
"30460",0.85,10,1270,0.15,101.623523599138,0.177124344467767,0
"30461",0.8,10,1270,0.2,62.7947095729391,0.286648351786581,0
"30462",0.75,10,1270,0.25,79.6170838948024,0.200961894323343,0
"30464",0.65,10,1270,0.35,90.3320209629781,0.177124344507633,0
"30465",1,30,1270,0,106.550587330482,0.225245121601833,0
"30466",0.95,30,1270,0.05,107.102017887106,0.208523926756212,0
"30469",0.8,30,1270,0.2,92.8174419288794,0.215476742133503,0
"30472",0.65,30,1270,0.35,82.7189469927346,0.185366640858453,0
"30473",1,75,1270,0,119.60149082882,0.153286829513498,0
"30474",0.95,75,1270,0.05,94.5437451680812,0.239747924374791,0
"30475",0.9,75,1270,0.1,109.551238827711,0.170392109358352,0
"30476",0.85,75,1270,0.15,116.838163986091,0.174029894373774,0
"30477",0.8,75,1270,0.2,97.7707175431758,0.180694865623016,0
"30478",0.75,75,1270,0.25,87.0105405803171,0.16856195319978,0
"30479",0.7,75,1270,0.3,124.116046826287,0.150396883761868,0
"30481",1,10,1271,0,133.395080385636,0.144932881163548,0
"30482",0.95,10,1271,0.05,91.6510741319067,0.207307990440512,0
"30483",0.9,10,1271,0.1,139.630552696902,0.150396883736369,0
"30484",0.85,10,1271,0.15,85.3651562551178,0.261621184955008,0
"30485",0.8,10,1271,0.2,101.623523599163,0.177124344467705,0
"30486",0.75,10,1271,0.25,105.550363174267,0.173692754644084,0
"30489",1,30,1271,0,110.453761634453,0.205214076290874,0
"30490",0.95,30,1271,0.05,101.623523599163,0.177124344467705,0
"30492",0.85,30,1271,0.15,77.3927494294448,0.236886962518976,0
"30493",0.8,30,1271,0.2,79.0373325092212,0.189783732878625,0
"30497",1,75,1271,0,83.2469309480404,0.256265703616918,0
"30498",0.95,75,1271,0.05,86.4811019643388,0.223555584913773,0
"30501",0.8,75,1271,0.2,121.998104601638,0.161204690279943,0
"30503",0.7,75,1271,0.3,139.630552696919,0.150396883736344,0
"30506",0.95,10,1272,0.05,91.1117468052601,0.226827685686401,0
"30507",0.9,10,1272,0.1,88.806600119941,0.247729335101667,0
"30508",0.85,10,1272,0.15,150.622171988792,0.152699962404681,0
"30510",0.75,10,1272,0.25,87.318567628137,0.202324283901588,0
"30513",1,30,1272,0,116.838164038351,0.174029894261772,0
"30517",0.8,30,1272,0.2,103.801507836394,0.211942971336001,0
"30518",0.75,30,1272,0.25,60.2750389877694,0.232268617907407,0
"30519",0.7,30,1272,0.3,105.268638915842,0.183657103703496,0
"30521",1,75,1272,0,101.95783567419,0.196159518959501,0
"30522",0.95,75,1272,0.05,109.131802286792,0.189373457035973,0
"30524",0.85,75,1272,0.15,94.26348776106,0.173273169935659,0
"30528",0.65,75,1272,0.35,120.827934085496,0.171042125520859,0
"30530",0.95,10,1273,0.05,112.915026221277,0.177124344467739,0
"30531",0.9,10,1273,0.1,138.15956095398,0.142347489604556,0
"30532",0.85,10,1273,0.15,79.0373325131659,0.189783732864509,0
"30537",1,30,1273,0,105.268638873296,0.183657103812613,0
"30538",0.95,30,1273,0.05,84.0196434946034,0.245974224682303,0
